gene	adipo1	dermal_MVEC	macro3	tcell3
ENSG00000241563.2	0	0.217059180208718	0	0.624322046954984
ENSG00000160049.7	103.877098033484	80.1671905570864	51.5883969626903	90.4573276921443
ENSG00000142655.8	17.9801283912196	18.7032660279845	11.9313448899492	23.0305466210061
ENSG00000130940.10	1.81985105174288	6.62030499636589	2.68944249568528	14.220668847308
ENSG00000175262.10	0	0.0361765300347863	34.6693587171066	0
ENSG00000120948.11	33.7036414782781	203.637687565812	144.398612541066	304.391682448719
ENSG00000009724.12	1.96543913588231	2.06206221198282	6.69915676197969	15.2612055922329
ENSG00000116649.5	18.7808628539865	56.2545042040926	14.1806967954315	29.7593509048542
ENSG00000171824.9	39.7455469700645	50.6471420487008	41.4663133880203	59.5187018097084
ENSG00000198793.8	142.093970120084	84.9424925216781	67.1871634376649	90.179851226831
ENSG00000171819.4	0.0727940420697151	0	0.0488989544670051	0.0693691163283315
ENSG00000120942.9	14.558808413943	26.3726903953592	32.5178047205584	71.1033442365398
ENSG00000204624.6	0	0.325588770313076	0.0488989544670051	0.0693691163283315
ENSG00000116661.9	0.509558294488006	4.37736013420914	0.0488989544670051	5.41079107360986
ENSG00000132879.9	5.67793528143778	26.1918077451853	12.5181323435533	75.2654912162397
ENSG00000116663.6	5.7507293235075	2.02588568194803	16.1855539285787	15.5386820575463
ENSG00000116670.10	9.17204930078411	18.5585599078454	11.9802438444162	12.2783335901147
ENSG00000162490.6	0	1.62794385156538	0.733484317005076	1.66485879187996
ENSG00000177674.11	8.08013866973838	27.928281186855	56.2826965915228	29.5512435558692
ENSG00000215910.3	0	0	0	0.0693691163283315
ENSG00000177000.6	28.1712942809798	39.1430054976387	168.701392911167	84.6996910368928
ENSG00000011021.17	25.9146789768186	35.7424116743688	74.5220066077157	27.8863847639893
ENSG00000175206.6	0	0.795883660765298	3.61852263055837	0.832429395939978
ENSG00000120937.8	0	0.0723530600695725	0	0
ENSG00000116685.11	35.6690806141604	89.536911836096	93.6903967587817	88.514992434951
ENSG00000083444.12	124.768988107492	312.782278680762	90.6586615818274	13.4576085676963
ENSG00000116688.12	189.701273633678	132.586982577492	119.900236353096	105.094211237422
ENSG00000116691.6	11.4286646049453	22.9720965720893	29.7794632704061	32.6728537906441
ENSG00000120949.10	0.0727940420697151	0.180882650173931	15.2564737937056	29.1350288578992
ENSG00000028137.12	2.11102722002174	71.4124702886681	834.656253797309	592.828468141921
ENSG00000048707.9	151.338813462938	64.7559887622674	90.5119647184264	160.173289602117
ENSG00000162496.4	114.505028175662	24.4915108335503	70.9523829316244	39.332288958164
ENSG00000204518.2	0	0	0	0
ENSG00000188984.7	0.218382126209145	0	0	0
ENSG00000157330.5	0.0727940420697151	0	0	0
ENSG00000116726.4	0	0	0	0
ENSG00000116721.9	0	0	0	0
ENSG00000204513.5	0	0	0	0
ENSG00000179172.7	2.03823317795202	16.8582629962104	8.21502435045685	0
ENSG00000120952.4	0	0	0	0
ENSG00000243073.3	0	0	0	0
ENSG00000187545.5	0	0	0	0
ENSG00000204510.1	0	0	0	0
ENSG00000232423.3	0	0	0	0
ENSG00000204508.3	0	0	0	0
ENSG00000239810.2	0	0	0	0
ENSG00000229571.2	0	0	0	0
ENSG00000204503.5	0	0	0	0
ENSG00000204502.2	0	0	0	0
ENSG00000182330.6	0	0	0	0
ENSG00000204501.2	0	0	0	0
ENSG00000204495.3	0	0	0	0
ENSG00000204491.2	0	0	0	0
ENSG00000204488.3	0	0	0	0
ENSG00000204486.3	0	0	0	0
ENSG00000157358.7	0	0	0	0
ENSG00000204481.6	0	0	0	0
ENSG00000204480.6	0	0	0	0
ENSG00000204479.4	0	0	0	0
ENSG00000204478.5	0	0	0	0
ENSG00000162494.5	0	0.108529590104359	0	0
ENSG00000162493.12	0	28.6518117875507	2.20045295101523	0
ENSG00000116731.18	29.8455572485832	82.8804303096953	118.482166673553	218.859562015886
ENSG00000189337.11	1.89264509381259	8.10354272779212	4.30310799309645	0.832429395939978
ENSG00000171729.9	0.14558808413943	24.6362169536894	105.670640603198	0
ENSG00000204464.3	0	0	0.0977979089340101	0
ENSG00000142621.15	0	0.253235710243504	2.00485713314721	0.208107348984995
ENSG00000142634.8	12.3021931097819	107.950765623802	214.470814292284	160.866980765401
ENSG00000162438.7	0	0	0	0.0693691163283315
ENSG00000142615.7	0	0.0361765300347863	0	0
ENSG00000215704.5	0	0.217059180208718	0.0488989544670051	0.971167628596641
ENSG00000132906.13	5.89631740764693	12.3723732718969	16.9190382455838	40.9971477500439
ENSG00000116138.8	30.3551155430712	32.7759362115164	34.7182576715736	86.8501336430711
ENSG00000116771.5	1.23749871518516	0.542647950521794	0.146696863401015	30.7998876497792
ENSG00000197312.7	68.8631637979505	74.6321814617641	80.8299717339594	155.664297040776
ENSG00000215695.1	0	0	0	0
ENSG00000116786.7	46.2242167142691	103.283993249315	257.110702587513	109.32572733345
ENSG00000162461.7	0.363970210348576	2.56853363246982	6.84585362538071	2.77476465313326
ENSG00000162460.6	0	0.217059180208718	0	0
ENSG00000162458.8	16.3058654236162	327.795538645198	3.27622994928934	0
ENSG00000065526.6	61.074201296491	148.07053743238	331.339315468426	347.053688990643
ENSG00000116809.7	14.9955726663613	37.1532963457255	33.3001879920304	41.8989462623122
ENSG00000183888.4	0	0.180882650173931	0	0
ENSG00000173641.13	9.68160759527211	0.144706120139145	0.244494772335025	0.0693691163283315
ENSG00000186510.7	0.0727940420697151	0	0	0
ENSG00000184908.13	0	0.108529590104359	0	0
ENSG00000185519.8	0	0.108529590104359	0	0.0693691163283315
ENSG00000142627.9	0.291176168278861	205.301807947412	0	0
ENSG00000142632.12	2.69337955657946	7.16295294688768	6.40576303517766	10.6134747982347
ENSG00000204377.3	0.218382126209145	0.759707130730512	1.56476654294416	2.49728818781993
ENSG00000132881.7	0.727940420697151	3.18353464306119	2.54274563228426	6.03511312056484
ENSG00000037637.6	46.6609809666874	31.7268168405076	51.4417000992893	66.5249825588699
ENSG00000055070.12	117.707966026729	179.146176732262	152.075748392386	241.057679240952
ENSG00000187144.7	0	0	0.146696863401015	0.624322046954984
ENSG00000157191.15	40.7646635590405	137.615520252327	176.036236081218	222.119910483318
ENSG00000268674.1	0	0	0	0
ENSG00000219481.6	14.9227786242916	52.4559685504401	85.1330797270558	12.139595357458
ENSG00000237847.2	0	0	0	0
ENSG00000268991.1	0	0	0	0
ENSG00000058453.12	9.24484334285382	38.7450636672561	23.0314075539594	34.8926655131508
ENSG00000117122.9	5.45955315522864	31.4374046002293	0	0.138738232656663
ENSG00000159363.13	16.5970415918951	83.5316078503215	44.2046548381726	42.5926374255955
ENSG00000117118.5	149.300580284986	17.6541466569757	26.2098395943147	12.139595357458
ENSG00000117115.8	0	0.0723530600695725	37.7988918029949	0.346845581641658
ENSG00000142623.8	0.0727940420697151	0	0.0488989544670051	0
ENSG00000142619.4	0	0	0	0
ENSG00000159339.9	0	0	0.0488989544670051	0
ENSG00000269468.1	0	0	0	0
ENSG00000179051.9	39.1631946335067	214.382116986143	216.426772470964	195.482169813238
ENSG00000074964.12	15.577925002919	4.55824278438307	87.9203201316751	0
ENSG00000117148.6	0.14558808413943	0	0	0
ENSG00000117154.7	0	0	0.0488989544670051	0
ENSG00000179023.7	8.37131483801724	0	0	0
ENSG00000009709.7	0	0	0	0
ENSG00000179002.5	0.0727940420697151	0	0	0
ENSG00000255275.3	0	0	0	0
ENSG00000159423.12	125.642516612328	19.969444579202	16.3322507919797	4.43962344501322
ENSG00000169991.6	8.37131483801724	59.5103919072234	12.2247386167513	100.862695141394
ENSG00000127481.10	174.705700967316	202.914156965116	134.080933148528	386.385977948807
ENSG00000127463.9	88.663143240913	107.914589093767	56.2337976370558	68.8835325140332
ENSG00000053372.4	38.071284002461	35.5615290241949	13.8384041141624	29.4125053232126
ENSG00000162482.4	0.363970210348576	0.144706120139145	0.244494772335025	0.763060279611647
ENSG00000053371.8	53.8675911315892	36.6830014552733	28.4102925453299	40.7890404010589
ENSG00000040487.8	17.0338058443133	11.8297253213751	20.0485713314721	9.22609247166809
ENSG00000077549.13	61.6565536330487	156.53584546052	277.550465554721	276.297190335744
ENSG00000270136.1	0	0	0	0.0693691163283315
ENSG00000173436.9	9.02646121664468	18.0159119573236	16.6256445187817	22.1981172250661
ENSG00000158747.9	7.27940420697151	35.9232943245428	0.0977979089340101	9.08735423901143
ENSG00000158748.3	0	0.108529590104359	0	0.277476465313326
ENSG00000162542.9	29.0448227858163	6.87354070660939	16.1366549741117	25.2503583435127
ENSG00000178828.5	0.363970210348576	0	0	0.0693691163283315
ENSG00000169914.5	23.2212994202391	15.5920844449929	17.8481183804568	37.5980610499557
ENSG00000188784.4	0	0	0	0
ENSG00000188257.6	0.509558294488006	0	0	0
ENSG00000127472.6	0.0727940420697151	0	0	0
ENSG00000117215.10	0	0	0.880181180406091	0.138738232656663
ENSG00000158786.4	0	0	0	0.0693691163283315
ENSG00000187980.6	0	0	0.29339372680203	0.763060279611647
ENSG00000162543.5	0.14558808413943	0.180882650173931	0.0977979089340101	16.9260643841129
ENSG00000158816.11	0.436764252418291	0.0361765300347863	0	0.624322046954984
ENSG00000162545.5	4.36764252418291	48.2594910664049	0.0977979089340101	2.15044260617828
ENSG00000090432.5	37.7801078341822	50.9365542889791	63.0796512624365	44.3962344501322
ENSG00000183114.6	0	0.0361765300347863	0	0
ENSG00000158825.5	0.218382126209145	0.28941224027829	8.94850866746193	0.0693691163283315
ENSG00000158828.5	93.540344059584	71.774235589016	109.289163233756	45.5755094277138
ENSG00000244038.5	110.792532030106	268.574558978253	246.255134695838	174.324589333097
ENSG00000117245.8	0	16.93061605628	1.02687804380711	0
ENSG00000189410.7	0.218382126209145	2.60471016250461	0.0488989544670051	0.138738232656663
ENSG00000127483.13	179.291725617708	242.238045112929	240.680653886599	449.511873807588
ENSG00000075151.15	142.821910540781	100.100458606254	69.4365153431472	85.0465366185344
ENSG00000117298.10	43.0212788632017	1134.96627678135	2.54274563228426	148.935492756928
ENSG00000142794.14	23.00291729403	4.16030095400042	2.73834145015228	14.9837291269196
ENSG00000162551.9	1.31029275725487	0.651177540626153	0	0
ENSG00000076864.15	0.14558808413943	0.144706120139145	0	0.208107348984995
ENSG00000090686.11	35.3051104038118	80.8183680977125	48.018773286599	90.596065924801
ENSG00000187942.7	0.436764252418291	11.2147243107837	0	0
ENSG00000142798.12	204.260082047621	6520.67483265008	2.64054354121827	3.39908670008824
ENSG00000219073.3	0	0	0	0
ENSG00000142789.15	0	0	0	0
ENSG00000070831.11	232.285788244461	365.708542121654	352.268067980304	333.87355688826
ENSG00000162552.10	0.582352336557721	0.253235710243504	0.0488989544670051	0.485583814298321
ENSG00000184677.12	53.2852387950315	64.6112826421283	94.2282852579188	177.09935398623
ENSG00000070886.6	0	0	0	0.138738232656663
ENSG00000173372.12	0.655146378627436	0	612.117112017969	0
ENSG00000159189.7	0	0	846.098609142589	0
ENSG00000173369.11	0.218382126209145	0	162.148933012589	0
ENSG00000133216.12	25.55070876647	90.2966189668265	122.638577803249	0
ENSG00000215906.4	0	0	0	0
ENSG00000227868.2	0	0.0361765300347863	0.0977979089340101	0
ENSG00000004487.11	79.6366820242684	87.2939669739392	42.1019997960914	59.5187018097084
ENSG00000169641.9	175.870405640432	281.453403670637	86.2577556797969	160.866980765401
ENSG00000179546.3	0	0.832060190800084	0	0
ENSG00000125944.14	89.0271134512616	172.742930916104	126.843887887411	263.949487629301
ENSG00000125945.10	200.984350154484	56.3268572641622	23.3248012807614	38.707966911209
ENSG00000249087.3	25.3323266402609	5.20942032500922	2.68944249568528	7.28375721447481
ENSG00000204219.5	12.2293990677121	0.325588770313076	0	3.19097935110325
ENSG00000088280.14	43.1668669473411	14.1811997736362	0.19559581786802	0.624322046954984
ENSG00000007968.6	0	2.35147445226111	3.8630174028934	115.915793384642
ENSG00000117318.8	5.45955315522864	233.917443204928	53.5443551413705	11.3765350778464
ENSG00000197880.4	0	0	0	1.52612055922329
ENSG00000142676.8	724.883070930223	245.095990985677	172.808905086396	172.035408494262
ENSG00000011007.8	229.374026561672	101.149577977262	95.5485570285279	100.307742210767
ENSG00000057757.5	42.8028967369925	36.8638841054472	196.427100093959	54.2466489687553
ENSG00000011009.6	20.5279198636597	109.470179885263	61.4659857650254	58.1313194831418
ENSG00000117308.10	14.4132203298036	44.352425822648	28.2635956819289	8.67113954104144
ENSG00000117305.10	58.6719979081904	24.202098593272	32.6645015839594	33.9214978845541
ENSG00000179163.11	7.13381612283208	12.9873742824883	1171.03216157584	15.6774202902029
ENSG00000188822.6	0	0.0361765300347863	0.929080134873096	0.346845581641658
ENSG00000189266.7	0	7.6332478373399	9.48639716659898	9.36483070432476
ENSG00000188529.10	0	1.26617855121752	0.880181180406091	3.05224111844659
ENSG00000142661.14	0.291176168278861	0.0361765300347863	0	0
ENSG00000142677.3	0.14558808413943	0	0	0
ENSG00000185436.7	0	0	0.39119163573604	6.03511312056484
ENSG00000158055.11	0.0727940420697151	0.0723530600695725	0.440090590203046	0.0693691163283315
ENSG00000001460.13	12.3749871518516	8.53766108820956	3.08063413142132	8.87924689002643
ENSG00000001461.12	30.7190857534198	37.6959442962473	28.1168988185279	191.389391949867
ENSG00000117602.7	8.80807909043553	15.736790565132	37.5054980761929	412.815611269901
ENSG00000184454.6	0	0	0	0.0693691163283315
ENSG00000133226.12	28.6808525754678	82.591018069417	86.1110588163959	140.194984099558
ENSG00000169504.10	847.468237775624	1191.14842792537	134.227630011929	62.5015738118267
ENSG00000020633.14	0	5.67971521546144	175.058256991878	240.918941008295
ENSG00000117614.5	22.1293887891934	38.8897697873952	36.2341252600508	50.5007166870253
ENSG00000117616.13	21.1102722002174	109.578709475368	153.493818071929	296.206126721976
ENSG00000187010.14	0	1.08529590104359	0.929080134873096	0
ENSG00000183726.6	33.7764355203478	130.488743835474	174.031378948071	152.612055922329
ENSG00000188672.12	0.14558808413943	0.0723530600695725	0	0.277476465313326
ENSG00000204178.5	37.8529018762519	32.1247586708902	26.8455260023858	66.3862443262133
ENSG00000157978.7	18.9264509381259	61.7895132994149	23.6181950075634	158.369692577581
ENSG00000117643.10	3.93087827176462	20.0779741693064	20.0974702859391	21.8512716434244
ENSG00000162430.12	14.6316024560127	542.032949511203	117.161894902944	32.6728537906441
ENSG00000255054.3	0	0	0	0
ENSG00000117640.13	37.4889316659033	36.2127065648211	63.1285502169035	81.5087116857895
ENSG00000223474.2	0.655146378627436	0.325588770313076	1.22247386167513	1.17927497758164
ENSG00000127423.6	0.363970210348576	2.82176934271333	1.07577699827411	3.32971758375991
ENSG00000182749.5	3.56690806141604	14.2535528337058	75.8422783783248	7.00628074916148
ENSG00000117632.16	7.64337441732009	405.43037209985	182.001908526193	210.257791591173
ENSG00000158006.9	29.6999691644438	11.8297253213751	34.1803691724365	61.9466208812
ENSG00000158008.5	0	0.28941224027829	0	0
ENSG00000158014.10	0	0	0	0
ENSG00000158022.6	1.16470467311544	0	0	0
ENSG00000175087.5	17.9073343491499	14.9770834344015	34.6693587171066	52.3736828278903
ENSG00000197245.4	0	18.9926782682628	0	0
ENSG00000142684.7	8.88087313250525	11.1423712507142	4.15641112969543	10.6134747982347
ENSG00000142675.13	0.0727940420697151	0.144706120139145	0.244494772335025	4.09277786337156
ENSG00000188782.3	0	0	0	0.208107348984995
ENSG00000130695.9	12.3749871518516	14.8685538442972	28.89928209	53.5529578054719
ENSG00000142669.9	50.2278890281035	265.861319225644	393.587684504924	378.408529571048
ENSG00000158062.16	12.1566050256424	9.76766310939229	130.658006335838	41.5521006806706
ENSG00000169442.4	9.97278376355098	0.0361765300347863	22.5913169637563	477.675735036891
ENSG00000176092.9	0	0.108529590104359	0.0488989544670051	5.82700577157985
ENSG00000176083.13	0	0	1.02687804380711	6.65943516751983
ENSG00000131914.6	0.218382126209145	0	0	0.0693691163283315
ENSG00000117682.12	151.120431336729	45.2206625434828	38.630174028934	52.9980048748453
ENSG00000198830.6	15.3595428767099	36.1041769747167	53.7399509592386	79.6357455449246
ENSG00000117676.9	1.01911658897601	11.1423712507142	153.885009707665	205.748799029831
ENSG00000117713.13	35.8146686982998	150.964659835163	233.981497124619	397.06882186337
ENSG00000060642.6	28.6808525754678	9.36972127900964	17.2613309268528	32.5341155579875
ENSG00000204160.7	34.0676116886267	37.0447667556211	56.5760903183249	140.888675262841
ENSG00000175793.10	0.14558808413943	0.0723530600695725	0.146696863401015	0.416214697969989
ENSG00000142751.10	30.0639393747924	29.3029893281769	31.0019371320812	62.2240973465134
ENSG00000198746.8	9.97278376355098	11.1061947206794	29.7794632704061	20.9494731311561
ENSG00000090273.9	28.0257061968403	51.62390835964	37.4565991217259	39.8178727724623
ENSG00000131910.4	0	0.0361765300347863	0.0488989544670051	0
ENSG00000175707.7	0.0727940420697151	0	0	0.277476465313326
ENSG00000253368.3	14.1220441615247	18.1967946074975	0.0977979089340101	0
ENSG00000158246.7	3.13014380899775	1.0491193710088	0.244494772335025	0
ENSG00000090020.6	7.49778633318066	137.470814132188	40.6350311620812	73.5312633080314
ENSG00000142784.11	24.9683564299123	83.2421956100432	128.261957566954	128.124757858428
