gene	adipo1	dermal_MVEC	macro3	tcell3	DC	SmoothMuscle	Neutrophils
ENSG00000160087.16	25.9874730188883	52.4197920204053	44.5469475194416	59.2412253443951	57.0775478177714	19.3326221807002	53.7275063516716
ENSG00000162572.15	2.54779147244003	3.9432417737917	3.8630174028934	14.220668847308	6.87927485631851	1.07948651770407	0.218997987846488
ENSG00000131584.14	42.7301026949228	62.621573490215	62.1994700820304	89.971743877846	134.520473675535	3.04218927716601	53.7275063516716
ENSG00000169972.7	9.31763738492354	13.3853161128709	10.1709825291371	8.32429395939978	16.5511266345089	3.82727038095079	4.45295908621192
ENSG00000127054.14	43.3852490735502	80.6374854475386	60.1946129488832	121.187846225595	110.545179126782	21.5897303540814	76.5762964169885
ENSG00000224051.2	23.3668875043786	68.7354070660939	25.6230521407107	50.3619784543687	20.3653780399924	4.71048662270867	12.555884636532
ENSG00000169962.4	7.42499229111094	0.904413250869657	0.19559581786802	2.98287200211826	1.22600938033399	1.07948651770407	1.09498993923244
ENSG00000107404.13	61.4381715068396	61.7895132994149	29.290473725736	46.5466770563105	46.5202448204509	15.0146761098839	12.0448893315568
ENSG00000162576.12	168.7365895176	10.6358998302272	7.7749337602538	13.388239451368	11.7833123776545	94.7004081440388	0.145998658564325
ENSG00000175756.9	75.3418335421552	87.2939669739392	49.9747314652792	61.3222988342451	50.1301613292121	29.1461359780099	84.3872246501799
ENSG00000221978.7	87.4984385677976	283.406936292516	127.430675341015	267.279205213061	254.12449989034	105.887813872972	203.595129367951
ENSG00000224870.3	7.06102208076237	20.2588568194803	20.1463692404061	41.9683153786406	24.6564108711614	17.173649145292	13.1398792707893
ENSG00000242485.1	43.5308371576897	35.5977055542297	35.8918325787817	44.0493888684905	37.5976209969091	11.1874057289331	11.3878953680174
ENSG00000235098.4	0.800734462766867	0.28941224027829	0.29339372680203	0.0693691163283315	0.408669793444664	0	0
ENSG00000205116.3	0	0	0	0	0	0	0
ENSG00000179403.10	7.49778633318066	39.5409473280214	0	2.01170437352161	0	0.392540551892389	0
ENSG00000215915.5	0.218382126209145	0	0.0488989544670051	1.1099058612533	0.340558161203887	0	0
ENSG00000160072.15	9.89998972148126	16.3879681057582	9.33970030319797	18.0359702453662	26.8359831028663	7.1638650720361	2.9199731712865
ENSG00000197785.9	29.3359989540952	24.6723934837242	9.58419507553299	16.9260643841129	19.1393686596584	3.92540551892389	0.656993963539463
ENSG00000205090.4	0.436764252418291	2.0982387420176	0	0.554952930626652	0.204334896722332	0.686945965811681	0.29199731712865
ENSG00000160075.10	81.0925628656627	75.6813008327729	74.6687034711167	89.6248982962043	85.8206566233794	29.8330819438216	98.2570972137908
ENSG00000215014.3	0.509558294488006	0.434118360417435	1.07577699827411	0.208107348984995	1.02167448361166	0.196270275946194	0.437995975692975
ENSG00000228594.1	0.800734462766867	5.75206827553102	12.0291427988832	17.9666011290379	14.8483358284895	2.25710817338124	0.437995975692975
ENSG00000197530.8	18.8536568960562	42.6883054410478	50.6593168278172	53.2061122238303	51.3561707095461	15.7997572136687	77.1602910512458
ENSG00000189409.8	0	0.0361765300347863	0	0	0.0681116322407773	0.294405413919292	0.0729993292821625
ENSG00000248333.3	4.51323060832234	23.4062149325067	25.7208500496447	30.1755656028242	43.5233330018567	3.23845955311221	88.7671844071097
ENSG00000189339.7	27.3705598182129	102.162520818236	92.2234281247716	132.911226885083	95.9692898272553	18.7438113528616	115.046942948688
ENSG00000008128.18	4.51323060832234	9.04413250869657	25.0362646871066	35.4476184437774	41.3437607701518	2.55151358730053	76.8682937341172
ENSG00000215790.2	3.49411401934633	3.79853565365256	5.8189755815736	17.3422790820829	5.24459568253986	2.45337844932743	4.81795573262273
ENSG00000008130.11	115.08738051222	74.4151222815554	175.009358037411	80.1906984755512	436.731785927864	28.5573251501713	1382.89929392129
ENSG00000078369.13	137.362357385552	572.529764330527	455.298165042284	437.719124031772	514.447158314591	238.762790688546	364.55865043512
ENSG00000169885.5	0.363970210348576	0.0723530600695725	0.19559581786802	0.624322046954984	0.681116322407773	1.96270275946194	0
ENSG00000178821.8	0.436764252418291	0.180882650173931	0	0	0.0681116322407773	0	0.145998658564325
ENSG00000142609.13	0	0	0	0	0.0681116322407773	0	0
ENSG00000187730.6	0	0	0	0	0	0	0
ENSG00000067606.11	0	0.651177540626153	0.0977979089340101	2.56665730414827	2.04334896722332	0.785081103784778	13.2858779293536
ENSG00000162585.12	10.8463122683876	30.9309331797423	22.5424180092893	28.8575523925859	26.0867551482177	9.22470296947114	20.220814211159
ENSG00000269554.1	5.16837698694978	4.30500707413957	3.76521949395939	8.25492484307145	7.8328377076894	5.00489203662796	4.6719570740584
ENSG00000203301.2	0.509558294488006	0.687354070660939	0	0.416214697969989	0.204334896722332	1.57016220756956	0
ENSG00000157933.9	10.991900352527	179.399412442505	66.0624874849238	161.560671928684	124.712398632863	11.8743516947448	199.361168269586
ENSG00000116151.9	1.38308679932459	1.5917673215306	0.977979089340101	2.08107348984995	1.97523733498254	0.392540551892389	0.729993292821626
ENSG00000269753.1	0	0.0361765300347863	0.19559581786802	0.138738232656663	0	0.392540551892389	0
ENSG00000157916.14	85.3874113477759	99.3045749454883	91.5388427622335	130.067093115622	125.938408013197	37.5857578436962	140.815706185292
ENSG00000157911.5	25.3323266402609	21.8144476109761	12.1758396622843	9.98915275127974	8.51395403009717	8.24335158974017	0.875991951385951
ENSG00000149527.13	0.291176168278861	0.397941830382649	1.9559581786802	48.9052270114737	1.43034427705632	0.588810827838583	0.364996646410813
ENSG00000157881.9	13.9036620353156	18.3776772576714	20.7331566940101	33.7827596518975	32.8979183722955	4.80862176068176	20.5858108575698
ENSG00000197921.5	0	0.0361765300347863	0.0488989544670051	0	0	0	0
ENSG00000157873.13	4.58602465039205	102.307226938376	369.382702043756	383.680582412002	474.601853453737	6.28064883027822	474.422641004774
ENSG00000157870.10	13.6124858670367	117.501369552986	76.0378741961929	62.5015738118267	30.5140112438683	2.74778386324672	10.0009081116563
ENSG00000142606.11	0.218382126209145	0.759707130730512	0.342292681269035	0.763060279611647	2.1114605994641	0	0.437995975692975
ENSG00000215912.7	0.0727940420697151	0.144706120139145	0.684585362538071	0.485583814298321	0.613004690166996	0.196270275946194	0.145998658564325
ENSG00000169717.5	0	0	0	0	0	0	0.0729993292821625
ENSG00000142611.12	0.14558808413943	0.180882650173931	0	0	0.204334896722332	1.37389193162336	0.0729993292821625
ENSG00000130762.10	12.9573394884093	1.15764896111316	0.0488989544670051	0.0693691163283315	0	0.588810827838583	0.0729993292821625
ENSG00000162591.11	0	101.945461638028	18.2882089706599	39.332288958164	3.88236303772431	19.9214330085387	115.484938924381
ENSG00000158109.10	38.6536363390187	105.780173821715	98.6780901144162	58.7556415300968	41.4799840346334	43.8664066739745	119.937898010593
ENSG00000116213.11	8.37131483801724	16.5688507559321	15.9410591562437	26.8458480190643	35.9629418231304	5.29929745054725	30.8057169570726
ENSG00000078900.10	0.363970210348576	1.0491193710088	0.488989544670051	5.2720528409532	0.408669793444664	0.785081103784778	0.29199731712865
ENSG00000162592.4	0.14558808413943	0	0	0	0	0.0981351379730972	0
ENSG00000235169.3	0	0.0723530600695725	0.39119163573604	0.277476465313326	0	0	0.0729993292821625
ENSG00000130764.5	53.7947970895195	60.4871582181626	47.823177468731	57.9232121341568	59.5295665784394	52.6985690915532	15.1838604906898
ENSG00000116198.8	20.7463019898688	36.4659422750646	41.6619092058883	59.1718562280668	47.405696039581	19.6270275946194	11.1688973801709
ENSG00000169598.11	2.47499743037032	10.5635467701576	13.2516166605584	26.6377406700793	23.7709596520313	7.1638650720361	5.98594500113733
ENSG00000198912.6	28.3168823651192	20.9462108901412	39.6570520727411	37.8061683989407	55.5109802762335	33.0715414969338	12.3368866486855
ENSG00000196581.6	0.509558294488006	0.325588770313076	0	0	0.0681116322407773	0	0.364996646410813
ENSG00000131697.13	2.83896764071889	9.87619269949665	11.6379511631472	22.8918083883494	14.3034427705632	0.785081103784778	7.29993292821626
ENSG00000069424.10	0.655146378627436	5.75206827553102	507.277753640711	525.54042530344	632.757063516822	1.66829734554265	256.88463974393
ENSG00000268332.1	0	0	0	0	0	0	0
ENSG00000116254.13	0.291176168278861	0.180882650173931	0	0.485583814298321	3.88236303772431	0	0.0729993292821625
ENSG00000116251.5	119.236640910193	172.959990096313	68.2140414814721	158.924645508208	95.0838386081252	183.316437733746	0.0729993292821625
ENSG00000158286.8	1.38308679932459	5.28177338507879	0.146696863401015	52.304313711562	32.0124671531654	3.72913524297769	0
ENSG00000116237.11	194.578474452349	156.391139340381	92.3701249881726	124.30945646037	50.8112776516199	330.519144693391	1.7519839027719
ENSG00000173673.7	0	0	0	0	0	0	0
ENSG00000158292.6	41.4198099376679	10.6358998302272	0.977979089340101	0.763060279611647	12.8049868612661	5.29929745054725	0.0729993292821625
ENSG00000097021.15	8.1529327118081	27.6026924165419	2.10265504208122	21.4350569454544	3.26935834755731	2.25710817338124	0
ENSG00000069812.7	0.14558808413943	27.6388689465767	0	0.416214697969989	0	0.392540551892389	0
ENSG00000187017.10	0	0.832060190800084	0	0.693691163283315	0	0	0
ENSG00000215788.5	0.218382126209145	41.8924217802825	1.32027177060914	131.940059256487	9.60374014594961	1.17762165567717	0
ENSG00000171680.16	3.20293785106747	150.71142412492	0.684585362538071	7.35312633080314	0	5.98624341635893	0
ENSG00000162408.10	43.4580431156199	27.7112220066463	22.8358117360914	62.5015738118267	27.2446528963109	85.1812997606484	2.04398121990055
ENSG00000173662.15	0.218382126209145	0	0.0977979089340101	0.138738232656663	0.613004690166996	0	1.60598524420758
ENSG00000204859.7	5.96911144971664	13.4214926429057	28.654787317665	33.7827596518975	56.0558733341598	7.45827048595539	70.6633507451333
ENSG00000162413.12	123.313107266097	55.6033266634665	77.06475224	123.546396180758	62.2540318680705	25.1225953211129	218.924988517206
ENSG00000116273.5	20.964684116078	43.5927186919175	16.0388570651777	57.6457356688435	10.7616378940428	15.2109463858301	23.8707806752672
ENSG00000041988.11	26.2058551450975	11.504136551062	12.5670312980203	20.2557819678728	11.6470891131729	12.3650273846103	5.18295237903354
ENSG00000007923.11	43.8220133259685	18.7032660279845	19.217289105533	25.2503583435127	20.9783827301594	4.71048662270867	0.437995975692975
ENSG00000171735.14	9.31763738492354	16.2070854555842	11.9313448899492	12.0702262411297	8.51395403009717	6.9675947960899	1.1679892685146
ENSG00000049245.8	235.852696305877	281.163991430359	235.59516262203	61.7385135322151	158.291433327567	244.552763828958	93.2201434933216
ENSG00000049246.10	18.4896866857076	7.92266007761819	52.0284875528934	6.24322046954984	26.2229784126993	15.9960274896148	0.364996646410813
ENSG00000049247.9	0	0	0.0977979089340101	15.1918364759046	0	0	0
ENSG00000049249.4	0.0727940420697151	0.180882650173931	0.146696863401015	3.81530139805823	0.136223264481555	0.196270275946194	8.10292555032004
ENSG00000116288.8	103.804303991414	55.1330317730143	45.7205224266497	60.1430238566634	45.6347936013208	12.1687571086641	7.08093494036977
ENSG00000116285.8	85.3146173057062	58.7868613065277	2.15155399654822	1.73422790820829	2.52013039290876	47.6936770549253	0.437995975692975
ENSG00000162426.10	0.363970210348576	2.56853363246982	0.0977979089340101	0.346845581641658	0.817339586889328	0.392540551892389	0
ENSG00000142599.13	35.4506984879513	214.816235346561	170.657351089848	215.182998850484	217.957223170488	29.244271115983	988.483917809763
ENSG00000074800.9	1157.20688678226	792.302184291854	423.953935228934	1239.83421613627	354.452934181005	141.31459868126	44.6755895206835
ENSG00000131686.10	0	0	0	14.8449908942629	0	0	0
ENSG00000197241.3	0	0.108529590104359	0	0.0693691163283315	0	0	0
ENSG00000142583.13	19.7999794429625	0.144706120139145	9.24190239426396	3.81530139805823	0.204334896722332	1.07948651770407	0.656993963539463
ENSG00000180758.10	7.27940420697151	4.77530196459179	11.9802438444162	12.4170718227713	6.33438179839229	6.08437855433203	11.4608946972995
ENSG00000049239.8	82.3300615808478	112.074890047768	243.418995336751	160.312027834774	193.573258828289	56.525839472504	46.6465714113019
ENSG00000171621.9	50.7374473225915	140.364936534971	1.9070592242132	51.8187298972636	0.408669793444664	39.352190327212	0
ENSG00000171612.6	47.6800975556634	5.67971521546144	6.35686408071066	5.48016018993819	6.19815853391074	10.4023246251483	0.0729993292821625
ENSG00000188807.8	12.4477811939213	21.488858840663	13.5450103873604	17.2729099657546	10.1486332038758	2.35524331135433	0
ENSG00000171608.11	1.09191063104573	20.150327229376	203.908640127411	636.045427614472	397.363262492695	0.785081103784778	1158.93735168361
ENSG00000179840.5	0	0	0.929080134873096	1.17927497758164	1.56656754153788	0	5.40195036688003
ENSG00000171603.12	24.3860040933546	233.374795254406	99.7538671126903	297.593509048542	117.628788879822	33.26781177288	45.3325834842229
ENSG00000178585.10	19.7271854008928	90.3689720268961	43.1288778398985	14.428776196293	25.2694155613284	12.2668922466372	10.0009081116563
ENSG00000162441.7	32.975701057581	20.5120925297238	28.4102925453299	25.319727459841	17.1641313246759	28.5573251501713	6.20494298898382
ENSG00000173614.9	35.5962865720907	21.4165057805935	31.2464319044162	15.5386820575463	16.0062335765827	33.4640820488262	16.2058511006401
ENSG00000162444.11	0.0727940420697151	0.0361765300347863	9.19300343979695	0	12.7368752290254	0	18.8338269547979
ENSG00000130939.14	85.8969696422639	57.6292123454145	69.8277069788832	83.8672616409528	52.7184033543617	81.0596239657783	96.1401166646081
ENSG00000054523.12	131.029275725487	120.721080726082	75.2065919702538	63.3340032077667	56.3964314953636	156.231139653171	70.8093494036977
ENSG00000142657.16	590.28688714332	108.891355404707	249.237970918325	43.9800197521622	114.086984003302	80.2745428619935	230.385883214505
ENSG00000175279.17	1.74705700967316	4.9923611448005	1.56476654294416	3.9540396307149	0.613004690166996	9.02843269352494	0
ENSG00000251503.3	0	0	0	0	0	0	0
ENSG00000241563.2	0	0.217059180208718	0	0.624322046954984	0.136223264481555	0.392540551892389	0.145998658564325
ENSG00000160049.7	103.877098033484	80.1671905570864	51.5883969626903	90.4573276921443	30.4458996116275	90.4805972111956	1.31398792707893
ENSG00000142655.8	17.9801283912196	18.7032660279845	11.9313448899492	23.0305466210061	10.8978611585244	7.65454076190158	0.729993292821626
ENSG00000130940.10	1.81985105174288	6.62030499636589	2.68944249568528	14.220668847308	13.4861031836739	0.294405413919292	13.4318765879179
ENSG00000175262.10	0	0.0361765300347863	34.6693587171066	0	1.77090243826021	0	0
ENSG00000120948.11	33.7036414782781	203.637687565812	144.398612541066	304.391682448719	127.096305761291	41.0204876727546	55.2604922665971
ENSG00000009724.12	1.96543913588231	2.06206221198282	6.69915676197969	15.2612055922329	11.9876472743768	5.29929745054725	12.555884636532
ENSG00000116649.5	18.7808628539865	56.2545042040926	14.1806967954315	29.7593509048542	19.5480384531031	7.45827048595539	0.0729993292821625
ENSG00000171824.9	39.7455469700645	50.6471420487008	41.4663133880203	59.5187018097084	58.5078920948277	25.8095412869246	6.35094164754814
ENSG00000198793.8	142.093970120084	84.9424925216781	67.1871634376649	90.179851226831	80.6441725730804	17.173649145292	32.338702871998
ENSG00000171819.4	0.0727940420697151	0	0.0488989544670051	0.0693691163283315	0	0.490675689865486	0.218997987846488
ENSG00000120942.9	14.558808413943	26.3726903953592	32.5178047205584	71.1033442365398	24.9969690323653	14.0333247301529	2.40897786631136
ENSG00000204624.6	0	0.325588770313076	0.0488989544670051	0.0693691163283315	0	0	0
ENSG00000116661.9	0.509558294488006	4.37736013420914	0.0488989544670051	5.41079107360986	0.136223264481555	0	0
ENSG00000132879.9	5.67793528143778	26.1918077451853	12.5181323435533	75.2654912162397	19.4118151886215	2.35524331135433	1.89798256133623
ENSG00000116663.6	5.7507293235075	2.02588568194803	16.1855539285787	15.5386820575463	26.0867551482177	0.981351379730972	11.0958980508887
ENSG00000116670.10	9.17204930078411	18.5585599078454	11.9802438444162	12.2783335901147	14.0309962416001	2.64964872527363	6.13194365970165
ENSG00000162490.6	0	1.62794385156538	0.733484317005076	1.66485879187996	1.29412101257477	0	0.729993292821626
ENSG00000177674.11	8.08013866973838	27.928281186855	56.2826965915228	29.5512435558692	109.795951172133	4.61235148473557	211.917052906118
ENSG00000215910.3	0	0	0	0.0693691163283315	0	0	0
ENSG00000177000.6	28.1712942809798	39.1430054976387	168.701392911167	84.6996910368928	157.74654026964	27.8703791843596	17.3008410398725
ENSG00000011021.17	25.9146789768186	35.7424116743688	74.5220066077157	27.8863847639893	93.312936169865	12.3650273846103	5.98594500113733
ENSG00000175206.6	0	0.795883660765298	3.61852263055837	0.832429395939978	7.28794464976318	0.785081103784778	0.510995304975138
ENSG00000120937.8	0	0.0723530600695725	0	0	0	1.37389193162336	0
ENSG00000116685.11	35.6690806141604	89.536911836096	93.6903967587817	88.514992434951	80.5079493085988	26.1039467008439	77.1602910512458
ENSG00000083444.12	124.768988107492	312.782278680762	90.6586615818274	13.4576085676963	51.5605056062684	56.3295691965578	23.797781345985
ENSG00000116688.12	189.701273633678	132.586982577492	119.900236353096	105.094211237422	117.969347041026	40.4316768449161	70.8093494036977
ENSG00000116691.6	11.4286646049453	22.9720965720893	29.7794632704061	32.6728537906441	97.3315224720708	2.74778386324672	21.2428048211093
ENSG00000120949.10	0.0727940420697151	0.180882650173931	15.2564737937056	29.1350288578992	156.179972728102	0.196270275946194	13.0668799415071
ENSG00000028137.12	2.11102722002174	71.4124702886681	834.656253797309	592.828468141921	2668.00074650349	3.04218927716601	1145.50547509569
ENSG00000048707.9	151.338813462938	64.7559887622674	90.5119647184264	160.173289602117	105.096248547519	71.4423804444148	60.4434446456306
ENSG00000162496.4	114.505028175662	24.4915108335503	70.9523829316244	39.332288958164	2.79257692187187	59.56802874967	0
ENSG00000204518.2	0	0	0	0	0	0	0
ENSG00000188984.7	0.218382126209145	0	0	0	0	0	0
ENSG00000157330.5	0.0727940420697151	0	0	0	0	0	0
ENSG00000116726.4	0	0	0	0	0	0	0
ENSG00000116721.9	0	0	0	0	0	0	0
ENSG00000204513.5	0	0	0	0	0	0	0
ENSG00000179172.7	2.03823317795202	16.8582629962104	8.21502435045685	0	9.53562851370883	0	13.8698725636109
ENSG00000120952.4	0	0	0	0	0	0	0
ENSG00000243073.3	0	0	0	0	0	0	0
ENSG00000187545.5	0	0	0	0	0	0	0
ENSG00000204510.1	0	0	0	0	0	0	0
ENSG00000232423.3	0	0	0	0	0	0	0
ENSG00000204508.3	0	0	0	0	0	0	0
ENSG00000239810.2	0	0	0	0	0	0	0
ENSG00000229571.2	0	0	0	0	0	0	0
ENSG00000204503.5	0	0	0	0	0	0	0
ENSG00000204502.2	0	0	0	0	0	0	0
ENSG00000182330.6	0	0	0	0	0	0	0
ENSG00000204501.2	0	0	0	0	0	0	0
ENSG00000204495.3	0	0	0	0	0	0	0
ENSG00000204491.2	0	0	0	0	0	0	0
ENSG00000204488.3	0	0	0	0	0	0	0
ENSG00000204486.3	0	0	0	0	0	0	0
ENSG00000157358.7	0	0	0	0	0	0	0
ENSG00000204481.6	0	0	0	0	0	0	0
ENSG00000204480.6	0	0	0	0	0	0	0
ENSG00000204479.4	0	0	0	0	0	0	0
ENSG00000204478.5	0	0	0	0	0	0	0
ENSG00000162494.5	0	0.108529590104359	0	0	0	0	0
ENSG00000162493.12	0	28.6518117875507	2.20045295101523	0	0	2.55151358730053	0
ENSG00000116731.18	29.8455572485832	82.8804303096953	118.482166673553	218.859562015886	141.467860164095	50.5395960561451	173.811403020829
ENSG00000189337.11	1.89264509381259	8.10354272779212	4.30310799309645	0.832429395939978	0.681116322407773	4.31794607081628	45.3325834842229
ENSG00000171729.9	0.14558808413943	24.6362169536894	105.670640603198	0	6.47060506287385	1.76643248351575	0.0729993292821625
ENSG00000204464.3	0	0	0.0977979089340101	0	0.0681116322407773	0.0981351379730972	0
ENSG00000142621.15	0	0.253235710243504	2.00485713314721	0.208107348984995	2.31579549618643	0	0.29199731712865
ENSG00000142634.8	12.3021931097819	107.950765623802	214.470814292284	160.866980765401	779.81007752466	7.55640562392849	1382.16930062847
ENSG00000162438.7	0	0	0	0.0693691163283315	0.408669793444664	0	1.53298591492541
ENSG00000142615.7	0	0.0361765300347863	0	0	0	0	0
ENSG00000215704.5	0	0.217059180208718	0.0488989544670051	0.971167628596641	0	0.294405413919292	0.437995975692975
ENSG00000132906.13	5.89631740764693	12.3723732718969	16.9190382455838	40.9971477500439	20.7740478334371	7.65454076190158	21.6808007968023
ENSG00000116138.8	30.3551155430712	32.7759362115164	34.7182576715736	86.8501336430711	23.9071829165128	93.2283810744424	4.37995975692975
ENSG00000116771.5	1.23749871518516	0.542647950521794	0.146696863401015	30.7998876497792	0.136223264481555	1.17762165567717	0.218997987846488
ENSG00000197312.7	68.8631637979505	74.6321814617641	80.8299717339594	155.664297040776	74.3097907746881	27.3797034944941	3.06597182985083
ENSG00000215695.1	0	0	0	0	0	0	0
ENSG00000116786.7	46.2242167142691	103.283993249315	257.110702587513	109.32572733345	147.734130330246	21.5897303540814	96.4321139817367
ENSG00000162461.7	0.363970210348576	2.56853363246982	6.84585362538071	2.77476465313326	2.86068855411265	0.588810827838583	2.62797585415785
ENSG00000162460.6	0	0.217059180208718	0	0	0	0.196270275946194	0
ENSG00000162458.8	16.3058654236162	327.795538645198	3.27622994928934	0	0	93.2283810744424	0.29199731712865
ENSG00000065526.6	61.074201296491	148.07053743238	331.339315468426	347.053688990643	401.790518588346	69.2834074090066	416.680171542584
ENSG00000116809.7	14.9955726663613	37.1532963457255	33.3001879920304	41.8989462623122	63.4800412484045	26.8890278046286	56.7934781815225
ENSG00000183888.4	0	0.180882650173931	0	0	0	0	0
ENSG00000173641.13	9.68160759527211	0.144706120139145	0.244494772335025	0.0693691163283315	0.408669793444664	65.3580018900828	0
ENSG00000186510.7	0.0727940420697151	0	0	0	0.272446528963109	0	0
ENSG00000184908.13	0	0.108529590104359	0	0	0	0.196270275946194	0
ENSG00000185519.8	0	0.108529590104359	0	0.0693691163283315	0	0.196270275946194	0
ENSG00000142627.9	0.291176168278861	205.301807947412	0	0	0.0681116322407773	16.4867031794803	0
ENSG00000142632.12	2.69337955657946	7.16295294688768	6.40576303517766	10.6134747982347	2.9969118185942	1.17762165567717	0.5839946342573
ENSG00000204377.3	0.218382126209145	0.759707130730512	1.56476654294416	2.49728818781993	1.36223264481555	3.92540551892389	0
ENSG00000132881.7	0.727940420697151	3.18353464306119	2.54274563228426	6.03511312056484	3.6099165087612	3.33659469108531	0.218997987846488
ENSG00000037637.6	46.6609809666874	31.7268168405076	51.4417000992893	66.5249825588699	56.9413245532899	35.1323793943688	22.921789394599
ENSG00000055070.12	117.707966026729	179.146176732262	152.075748392386	241.057679240952	145.622669730782	134.935814713009	56.7934781815225
ENSG00000187144.7	0	0	0.146696863401015	0.624322046954984	0.204334896722332	0.686945965811681	0.145998658564325
ENSG00000157191.15	40.7646635590405	137.615520252327	176.036236081218	222.119910483318	178.248141574114	87.2421376580834	31.3167122620477
ENSG00000268674.1	0	0	0	0	0	0	0
ENSG00000219481.6	14.9227786242916	52.4559685504401	85.1330797270558	12.139595357458	43.2508864728936	115.603192532309	2.3359785370292
ENSG00000237847.2	0	0	0	0	0	0	0
ENSG00000268991.1	0	0	0	0	0	0	0
ENSG00000058453.12	9.24484334285382	38.7450636672561	23.0314075539594	34.8926655131508	49.7214915357675	4.41608120878938	2.55497652487569
ENSG00000117122.9	5.45955315522864	31.4374046002293	0	0.138738232656663	0	10.6967300390676	0
ENSG00000159363.13	16.5970415918951	83.5316078503215	44.2046548381726	42.5926374255955	62.7308132937559	3.82727038095079	1.31398792707893
ENSG00000117118.5	149.300580284986	17.6541466569757	26.2098395943147	12.139595357458	34.5325975460741	6.67318938217061	24.1627779923958
ENSG00000117115.8	0	0.0723530600695725	37.7988918029949	0.346845581641658	14.371554402804	1.07948651770407	793.648707955671
ENSG00000142623.8	0.0727940420697151	0	0.0488989544670051	0	0	0.785081103784778	0
ENSG00000142619.4	0	0	0	0	0	0	0
ENSG00000159339.9	0	0	0.0488989544670051	0	5.44893057926219	0	405.657272820977
ENSG00000269468.1	0	0	0	0	0	0	3.35796914697948
ENSG00000179051.9	39.1631946335067	214.382116986143	216.426772470964	195.482169813238	154.681516818805	115.112516842443	2.04398121990055
ENSG00000074964.12	15.577925002919	4.55824278438307	87.9203201316751	0	49.1084868456005	5.69183800243964	0.0729993292821625
ENSG00000117148.6	0.14558808413943	0	0	0	0	0	0
ENSG00000117154.7	0	0	0.0488989544670051	0	0	0	0
ENSG00000179023.7	8.37131483801724	0	0	0	0	0	0
ENSG00000009709.7	0	0	0	0	0	0	0
ENSG00000179002.5	0.0727940420697151	0	0	0	0	0	0
ENSG00000255275.3	0	0	0	0	0	0	0
ENSG00000159423.12	125.642516612328	19.969444579202	16.3322507919797	4.43962344501322	8.1052842366525	6.08437855433203	0.364996646410813
ENSG00000169991.6	8.37131483801724	59.5103919072234	12.2247386167513	100.862695141394	27.8576575864779	13.0519733504219	0.29199731712865
ENSG00000127481.10	174.705700967316	202.914156965116	134.080933148528	386.385977948807	186.557760707489	50.7358663320913	104.900036178468
ENSG00000127463.9	88.663143240913	107.914589093767	56.2337976370558	68.8835325140332	41.5480956668742	169.479383279539	2.9199731712865
ENSG00000053372.4	38.071284002461	35.5615290241949	13.8384041141624	29.4125053232126	11.5108658486914	39.2540551892389	0.145998658564325
