adipo1	dermal_MVEC	macro3	tcell3	DC	SmoothMuscle	Neutrophils
0.000570907876191364	0.147686168366751	0.2475476158981	0.104195307858957	0.146292776756203	0.180909709414622	0.172797513829175
0.0597819800271686	0.150516063818096	0.0789238890238457	0.21077806713089	0.0778386900980059	0.20338509348809	0.218776216413904
0.0564246206106261	0.197829370962444	0.237823157793477	0.00792285063345307	0.245556995421137	0.0148894685619751	0.239553536016888
0.151243394872609	0.093901571358276	0.121710203047327	0.133144830721787	0.117940652391818	0.324878257308918	0.0571810902992644
0.059404096286044	0.151474593406604	0.0690864927677939	0.220034817539559	0.124054204637134	0.164622852417345	0.211322942945521
0.101923271625504	0.187524385321596	0.077097873958936	0.133454469093964	0.172759250085972	0.290987705762588	0.0362530441514401
0.117805634859987	0.135137674619679	0.0717205724147301	0.175336118105604	0.316116913909495	0.0569961806335031	0.126886905457002
0.0936314168542914	0.125138614146499	0.139652132695987	0.141577836303223	0.203941938312176	0.120141164339998	0.175916897347826
0.0540500768470271	0.319038722782885	0.0874233649605516	0.0394878354095362	0.133554247613738	0.00418249698046682	0.362263255405796
0.0801735405557713	0.328467750830284	0.0635832582399491	0.0277754503739961	0.070095495112251	0.164759693825344	0.265144811062405
0.156645603656975	0.214956738396063	0.00461932903968965	0.123778328907272	0.0973842900797655	0.202111217444146	0.200504492476089
0.217211521314481	0.093753556008525	0.119395563363587	0.0696393593134068	0.0704377913273644	0.394412419528811	0.0351497891438244
0.138613835299251	0.215681891266546	0.121774851730277	0.0239294217039263	0.0558034297756418	0.240882016159035	0.203314554065323
0.129494494869907	0.0731924088919571	0.184875114022091	0.112437982216045	0.0621298901782788	0.203471056000017	0.234399053821704
0.0183914103010355	0.130141449931422	0.183588315386353	0.16787882438119	0.0587372832501915	0.238312764714451	0.202949952035358
0.0378892102005426	0.0487531891835961	0.156022212532511	0.25733538808335	0.0699994392475851	0.261180331675836	0.168820229076579
0.183991332815753	0.162349570497659	0.115467485942452	0.0381916107441363	0.10432729640206	0.160744477079252	0.234928226518688
0.0373274909817266	0.149770952452426	0.157823176700432	0.155078379865416	0.187172852111057	0.108725371282344	0.204101776606598
0.227874044430989	0.123307432600603	0.14609104125444	0.00272748171396722	0.134047492288774	0.118330966339694	0.247621541371532
0.221423178433877	0.118689807148967	0.15170185124062	0.00818516317653542	0.214499253341646	0.233037782445712	0.0524629642126415
0.0810698681289078	0.0585632459123636	0.239953494695529	0.1204133912632	0.00305339870810916	0.337138874090653	0.159807727201238
0.0843769584656289	0.138653479881707	0.133426212934034	0.14354334871863	0.137825848213683	0.308209048347076	0.0539651034392412
0.206990560865504	0.0353035513339029	0.0429901370033742	0.214715750797219	0.202954544055882	0.200524000530001	0.0965214554141167
0.14694643572322	0.0515470570925904	0.190475566917496	0.111030940266693	0.160620916377868	0.115808000973916	0.223571082648216
0.232712316283676	0.016795710834025	0.0685528013543783	0.18193917152792	0.202502436211613	0.125331599773516	0.172165964014871
0.152921622540687	0.0889087809060803	0.132957277564697	0.125212318988535	0.147679838906366	0.184054143605477	0.168266017488157
0.0276936478195243	0.182531362228663	0.194022746473064	0.0957522434787491	0.0555409977373433	0.227926867767022	0.216532134495634
0.120294342670109	0.157365572686661	0.0160194028035475	0.206320681839683	0.172584967806147	0.139886781945896	0.187528250247957
0.19881371552162	0.0213656854617595	0.196464474676178	0.0833561243404427	0.0328643693598348	0.247063963318063	0.220071667322102
0.126661457220886	0.21272314688824	0.142353689760443	0.0182617061304307	0.0723551673058178	0.326287144193384	0.101357688500798
0.150690886074305	0.164840376260646	0.100752056882325	0.0837166807827248	0.180754423401878	0.0228589640710935	0.296386612527028
0.0644227118846401	0.123878990145175	0.247502673937197	0.0641956240329885	0.0624884072766923	0.377676299672725	0.0598352930505828
0.138302720415071	0.0884614881316349	0.126917145340359	0.146318646112935	0.0223747337903404	0.262462028347827	0.215163237861832
0.159305322708616	0.104483603615046	0.132417981643175	0.103793092033163	0.161201914516153	0.152303332297481	0.186494753186367
0.185242664957712	0.0419386831449819	0.165352222244799	0.107466429652507	0.303775374585896	0.0236615909334376	0.172563034480666
0.0453660882646731	0.134669727492049	0.144335231866566	0.175628952376712	0.145748003775547	0.175423797359739	0.178828198864715
0.264824549732727	0.0416691759001953	0.0622637264728266	0.131242547894251	0.173701893191012	0.112192031090525	0.214106075718462
0.168867639185229	0.224147086370729	0.00214839475318131	0.104836879690861	0.191912336988823	0.192617308126993	0.115470354884184
0.114198226602509	0.169716607655228	0.132966937805852	0.0831182279364108	0.193023083713819	0.0825748695707504	0.224402046715431
0.0315800530833103	0.227082042679169	0.029509515037478	0.211828389200042	0.12025203931585	0.312072874693112	0.0676750859910386
0.159813589020232	0.0919993212878785	0.104242531977515	0.143944557714374	0.0214573996674529	0.242018095249186	0.236524505083361
0.140243592578947	0.142412032257783	0.0999922003998028	0.117352174763467	0.37245799789694	0.101330111749644	0.0262118903534158
0.171607310123168	0.11733183896403	0.105046650294701	0.106014200618101	0.0160684477983871	0.1257452429654	0.358186309236213
0.135589563812281	0.273925391990423	0.0426515519808169	0.047833492216479	0.138569214851671	0.173280149065976	0.188150636082354
0.120114835589959	0.0644684560221963	0.172158227961171	0.143258480426674	0.103684464530903	0.360665072945513	0.0356504625235838
0.105345148057426	0.0897668225450969	0.16269617318724	0.142191856210237	0.159226459298022	0.218970125048466	0.121803415653512
0.181729412459495	0.114130558919695	0.132127808023672	0.0720122205971385	0.15616839291011	0.333781909976088	0.0100496971138019
0.0991894662569692	0.27182400968778	0.00255881339191777	0.126427710663333	0.250251555587664	0.103308862198598	0.146439582213738
0.138152455752306	0.0500937554428117	0.138389406390442	0.173364382414441	0.20417264270981	0.198540815655757	0.0972865416344324
0.199246249820773	0.201171178998802	0.0830859275159653	0.0164966436644593	0.149774050019252	0.182238795033405	0.167987154947343
0.146287494019174	0.19003693399222	0.030210160702533	0.133465411286073	0.219335594934719	0.0958104351400355	0.184853969925246
0.167241438716613	0.140265320789076	0.107433053737921	0.0850601867563908	0.112986551581846	0.326495207707232	0.0605182407109221
0.0380991303417097	0.152540933850403	0.166134477446098	0.143225458361789	0.14163228122563	0.087320282734045	0.271047436040325
0.1786850641795	0.0149808937823119	0.269212854681922	0.0371211873562669	0.244223639552656	0.101003099905528	0.154773260541816
0.149970817888909	0.0231905711427873	0.0649664785068294	0.261872132461475	0.225906207309083	0.0170394913743597	0.257054301316558
0.135981462193937	0.0125820036691876	0.141426147015373	0.210010387121502	0.146062597920539	0.173653344469259	0.180284057610202
0.141676306844308	0.00705200138952249	0.203585655034475	0.147686036731694	0.0994629908315902	0.241121187131586	0.159415822036824
0.114181334456049	0.156076758404548	0.164773919675783	0.0649679874636195	0.0886538083335214	0.162973024095722	0.248373167570756
0.0174196323562974	0.01330163267804	0.118402182452466	0.350876552513196	0.0311927413515609	0.185751251276708	0.283056007371731
0.00895938397380698	0.20479566414804	0.0824778216370373	0.203767130241116	0.183404077137889	0.288365296501225	0.0282306263608855
0.0874397743042572	0.177553265513662	0.17373041021931	0.0612765499627705	0.267992227632	0.0172945411539815	0.214713231214018
0.109330860341697	0.113256544136932	0.218675767217795	0.0587368283035756	0.156333687943069	0.133234807700633	0.210431504356298
0.0904073705458431	0.124300097170706	0.125496449015339	0.159796083268111	0.0529714902012035	0.260316209287059	0.186712300511738
0.139923511520611	0.13100963928453	0.196973034577285	0.0320938146175745	0.156685731919488	0.204443095849875	0.138871172230636
0.11478952880714	0.154107978362208	0.0344114102085227	0.19669108262213	0.175923510995373	0.0951800369313427	0.228896452073285
0.298011732204354	0.0193811190220668	0.0293889097112909	0.153218239062289	0.227274939508704	0.230100604830812	0.0426244556604839
0.0823480433170075	0.107623607642607	0.151917948164699	0.158110400875687	0.229444298972824	0.132197407108783	0.138358293918393
0.0303900977831419	0.0650543413214334	0.228072600967301	0.176482959928124	0.236408074286738	0.131974394430653	0.131617531282609
0.0808770170468673	0.0330191373626322	0.200868735108339	0.185235110482162	0.245279342471297	0.199539560901328	0.0551810966273749
0.103510549877406	0.0417475275602433	0.169903439830232	0.184838482732119	0.0700690550974885	0.275411402391087	0.154519542511425
0.101895036502747	0.109539199647772	0.0876283245836484	0.200937439265833	0.195170634761349	0.246831076660601	0.0579982885780505
0.0922486802815792	0.255835757247067	0.00953280608469335	0.14238275638666	0.15209052965347	0.207913322566594	0.139996147779936
0.0226852518331256	0.101424995147439	0.241573043146774	0.134316709872662	0.42648461932547	0.0164487481404639	0.0570666325340665
0.122469265225083	0.100458935817078	0.155272281688322	0.121799517269518	0.155789954925256	0.231133915501325	0.113076129573419
0.0932032573758845	0.0800776819043666	0.17863295121575	0.148086109503999	0.0444036698235218	0.165892046402079	0.289704283774399
0.0557700718887833	0.0400551196510077	0.255475708891026	0.148699099569183	0.201421409044104	0.145453098548093	0.153125492407803
0.211678571286899	0.0368540039884926	0.161837953271362	0.0896294714532465	0.135603920263599	0.127057912715811	0.23733816702059
0.175194641800237	0.16442817184966	8.28777585574028e-05	0.160294308591545	0.0873970139365545	0.130458601359262	0.282144384704183
0.0195994268540392	0.240956782091305	0.170809994745639	0.0686337963090166	0.145692386238133	0.157088175497193	0.197219438264674
0.00584285145569154	0.16687844111358	0.142906625024044	0.184372082406684	0.266928626898571	0.0976096712522972	0.135461701849132
0.0994849012676696	0.13998771946633	0.113588150990518	0.146939228275482	0.155503923291342	0.20262470808534	0.141871368623319
0.0366964267836375	0.146244288737273	0.13725404001847	0.17980524446062	0.158815427848809	0.112117468140836	0.229067104010355
0.168159313921863	0.00839959237144659	0.122701210849413	0.200739882857277	0.0566874895299216	0.0522108032371742	0.391101707232904
0.117498027502556	0.0584337583932741	0.0875484229819934	0.236519791122176	0.215458732339551	0.2231942014294	0.0613470662310483
0.113197591061936	0.152178376045321	0.0921601556658038	0.142463877226939	0.182494029614704	0.0718574530316704	0.245648517353625
0.0836787234572784	0.143810802205582	0.0726639254221986	0.199846548914941	0.0962322027053428	0.317041367067089	0.0867264302275684
0.14579571446985	0.109473965224624	0.106512927550418	0.138217392755108	0.104191066239623	0.198647292584421	0.197161641175956
0.159517958346142	0.218746109356594	0.118849477797919	0.00288645449934454	0.133902329992647	0.169096185504946	0.197001484502406
0.17568599844613	0.204144872502464	0.064182039603139	0.0559870894482671	0.296296457435675	0.0903321558683471	0.113371386695977
0.116090306479047	0.118272666204487	0.12942498108254	0.136212046233926	0.223062950324721	0.163867806745738	0.113069242929542
0.261695095326993	0.0165402562281169	0.06468532302826	0.15707932541663	0.0544173923160358	0.0683927843432083	0.377189823340756
0.20770850138682	0.197278520441201	0.0150843569935138	0.0799286211784651	0.0760825730520982	0.219788148156065	0.204129278791837
0.106188599263586	0.097275925953654	0.200084157160691	0.0964513176220691	0.418539726519503	0.0799560005944995	0.00150427288599728
0.0540696565610547	0.171516981005605	0.25196009232242	0.0224532701109208	0.112052154010449	0.23603264875992	0.151915197229631
0.160874750733165	0.027225821493033	0.260516289031474	0.0513831387423277	0.0732824063769988	0.121244226617	0.305473367006002
0.12752759812239	0.096254139256697	0.0284152873124891	0.247802975308424	0.210119491692846	0.115228102948854	0.1746524053583
0.0785354123224793	0.0552861508528969	0.187764345553499	0.178414091271125	0.206007219937341	0.112697969044927	0.181294811017731
0.242049335227207	0.038553211890317	0.107397949337818	0.111999503544657	0.0812274437400068	0.284522971070465	0.134249585189528
0.0244316928314957	0.17485609946153	0.150678584378511	0.150033623328464	0.107432014548899	0.285477566071804	0.107090419379297
0.112998168492885	0.148687337440748	0.130648330108677	0.107666163957689	0.143671619985275	0.176254897378551	0.180073482636174
0.160904179887594	0.0231777788907515	0.172482748501815	0.143435292719839	0.030606783527833	0.240468200561041	0.228925015911126
0.248091211803079	0.18857829882441	0.056391747190032	0.00693874218247936	0.065133028430017	0.320570969524963	0.11429600204502
0.0273711711319737	0.0965008343990235	0.370155963448409	0.00597203102059427	0.139714697825469	0.0480814903691856	0.312203811805346
0.220101105093137	0.0220959183973543	0.153646688059582	0.104156288449927	0.0867910251692946	0.0412283183401864	0.371980656490519
0.221228085851437	0.196600012058893	0.0594211896862662	0.0227507124034036	0.160681232052605	0.167997102175327	0.171321665772068
0.182320513339956	0.0600683252895826	0.0777835951371811	0.179827566233281	0.0970065560499957	0.270236921652267	0.132756522297738
0.1684615519547	0.116362669380868	0.166964852139713	0.0482109265247182	0.127610070795564	0.235020638642214	0.137369290562221
0.125217942527614	0.141200555092241	0.0120343221992901	0.221547180180855	0.210665588803129	0.139767527595056	0.149566883601816
0.155463154939683	0.036624006043368	0.16649529542295	0.141417543593999	0.0371418167112148	0.230543025342924	0.232315157945861
0.0147064117319484	0.182495877784329	0.183071788904471	0.119725921579252	0.226799958920914	0.204085601827785	0.0691144392513009
0.0917788299733036	0.112413579224328	0.186406748779007	0.109400842023361	0.159988060397109	0.188105337035984	0.151906602566908
0.131226325772742	0.103901219252665	0.208721413833716	0.0561510411408766	0.0405897985057271	0.101385452899803	0.35802474859447
0.159475234376756	0.0704437901549742	0.182560530356812	0.0875204451114578	0.267045883235019	0.0821505297747284	0.150803586990253
0.103293643103191	0.161728044544796	0.089295223130252	0.145683089221761	0.242795381762742	0.161492553939935	0.0957120642973231
0.0405935878660139	0.0681164779621209	0.100297083875557	0.290992850296308	0.00475973319267998	0.459990351676603	0.0352499151307166
0.152384042939518	0.149303057778339	0.193706010218264	0.00460688906387937	0.126819599121317	0.0103434153306361	0.362836985548046
0.173848013792194	0.160482788323853	0.111178712321499	0.0544904855624537	0.0125499520272566	0.444282733582412	0.043167314390331
0.016253945381145	0.0678222220646669	0.142645457967135	0.273278374587054	0.232647083688958	0.172038006176452	0.09531491013459
0.0894240768257346	0.148849180530067	0.1440548667354	0.117671875908799	0.141156085536611	0.127972751888263	0.230871162575126
0.119379021586853	0.152178063076627	0.133396438337775	0.0950464769987439	0.0652090433642993	0.291604086320964	0.143186870314736
0.0278164651511133	0.143465921829985	0.225931087647577	0.102786525371325	0.0305657863924905	0.369938016456502	0.0994961971510076
0.119548998372784	0.186310555756046	0.0902417397193116	0.103898706151858	0.201802746935342	0.294034015270654	0.00416323779400392
0.0328829210813183	0.0291790889717366	0.300551344351681	0.137386645595264	0.20712692579036	0.278052594646004	0.0148204795636363
0.235561040420152	0.163621172267884	0.0921267606601896	0.00869102665177455	0.145733878940042	0.323301129487675	0.0309649915722833
0.12377416542891	0.0619452609435334	0.234429651543632	0.0798509220839243	0.0248090706543674	0.273739802806905	0.201451126538728
0.188400364018612	0.166272256874095	0.0845628480528673	0.0607645310544252	0.0752233214134355	0.262175924791246	0.162600753795318
0.154908227409293	0.129010285116207	0.157889374267967	0.0581921132065334	0.298381547984055	0.0111162336949675	0.190502218320978
0.11862786525826	0.279731020023531	0.0474910635849629	0.054150051133246	0.231244488590783	0.200135824262541	0.0686196871466753
0.18052084946493	0.131957098085482	0.181624162194025	0.00589789025556284	0.269883183319481	0.0109542298404777	0.219162586840041
0.137373317162363	0.0435589452882748	0.3120467675673	0.00702096998206198	0.0138843374579805	0.227949211110876	0.258166451431144
0.141393532406548	0.207050638244441	0.0939625936385797	0.0575932357104315	0.0922165820790264	0.221773902108056	0.186009515812917
0.218818465941068	0.142960421692039	0.111247523631753	0.0269735887351398	0.19406796984491	0.270361850084452	0.0355701800706378
0.0169858531594309	0.0375169361525486	0.161733872949272	0.283763337738748	0.0300215141688921	0.441910195958135	0.0280682898729726
0.137264868801937	0.148526334200805	0.108159654951067	0.106049142046192	0.310099503147194	0.090759671245972	0.0991408256068342
0.0512108249157831	0.0571538874571421	0.287323203023801	0.104312084603274	0.117715316047781	0.223334314572877	0.158950369379342
0.150448648819402	0.122532046943638	0.0903979267050978	0.136621377531862	0.242020607630771	0.103639960492871	0.154339431876358
0.016040725295913	0.147776261442389	0.200731142226182	0.135451871035516	0.189618318162213	0.183988084928936	0.126393596908851
0.049313418541856	0.188318806591568	0.201668939942512	0.0606988349240644	0.0558499316516327	0.202605894998583	0.241544173349784
0.0720562407112794	0.214537162954361	0.108541548116331	0.104865048218028	0.103046697353899	0.195438530222286	0.201514772423815
0.167455298960673	0.0112454666508148	0.0495024523170684	0.271796782071444	0.266829296850758	0.114235622865732	0.11893508028351
0.226320791769675	0.0427294613293647	0.091039242214526	0.139910504686435	0.14452809995709	0.151154429668796	0.204317470374114
0.0968421247455931	0.165886074901275	0.125709199278747	0.111562601074385	0.00339397648358711	0.126392128422766	0.370213895093647
0.121541634629743	0.151046147024877	0.155294462976682	0.0721177553686994	0.275222188962008	0.139264337077788	0.0855134739602046
0.0888634445887719	0.04937355987805	0.131201375322367	0.230561620210811	0.378214065839467	0.00162550199968198	0.120160432160851
0.00907862746606023	0.201823818675208	0.135412140544194	0.153685413314538	0.06004197177841	0.208777397213307	0.231180631008283
0.0440003923760581	0.125762075283355	0.199083646557059	0.131153885783528	0.155504693949915	0.253829098663375	0.0906662073867101
0.101338302231504	0.0856198795479285	0.132585704889026	0.180456113331541	0.225713275023983	0.265740242112182	0.00854648286383447
0.125938380602005	0.0528302833205204	0.0446979376467975	0.276533398430677	0.162540431231852	0.23736695447996	0.100092614288187
0.0863459342875285	0.189604966211563	0.128134224288861	0.0959148752120474	0.129928533757951	0.0028222099013114	0.367249256340737
0.18106124556296	0.0216397956249336	0.179434711735403	0.117864247076704	0.281483703279982	0.122310496918225	0.0962057998017934
0.246447150462102	0.0316566069762123	0.198337673712616	0.0235585688490694	0.159685513123922	0.105818849383728	0.23449563749235
0.143721050805691	0.11066082976204	0.0943542943246536	0.151263825107615	0.0275455696570103	0.156442489228609	0.316011941114381
0.175792594737685	0.00598706967292052	0.197805633036921	0.120414702552474	0.219868653612422	0.160794190655421	0.119337155732157
0.226446516182886	0.117085315027007	0.0757431159234358	0.0807250528666715	0.163736518696749	0.278863586799648	0.0573998945036032
0.422657341957237	0.0372142994645331	0.0239537889133512	0.0161745696648784	0.154332238987563	0.281823737242653	0.0638440237697846
0.204202669173849	0.135006433562837	0.0642795578140074	0.0965113394493066	0.434229636067097	0.0525014938115183	0.0132688701213848
